0-correct_AVE,0-incorrect_AVE,1-correct_AVE,1-incorrect_AVE,2-correct_AVE,2-incorrect_AVE,3-correct_AVE,3-incorrect_AVE,4-correct_AVE,4-incorrect_AVE,5-correct_AVE,5-incorrect_AVE,6-correct_AVE,6-incorrect_AVE,7-correct_AVE,7-incorrect_AVE,8-correct_AVE,8-incorrect_AVE,9-correct_AVE,9-incorrect_AVE,genomeLength_AVE,markovBrainDeterministicGates_AVE,markovBrainGates_AVE,markovBrainGates_VAR,optimizeValue_AVE,score_AVE,totalCorrect_AVE,totalIncorrect_AVE,update
0.430000,0.863200,0.460000,0.916300,0.488000,0.895700,0.490000,0.950000,0.498000,0.926600,0.484000,0.960400,0.400000,0.862300,0.472000,0.967200,0.454000,0.950100,0.396000,0.767600,1820.620000,109.530000,109.530000,1628.658417,6.996500,6.996500,4.572000,40.712000,1870
0.454000,0.858000,0.474000,0.854700,0.448000,0.921400,0.470000,0.925500,0.430000,0.914600,0.508000,0.925300,0.442000,0.895600,0.424000,0.909400,0.462000,0.948700,0.370000,0.774500,1816.046000,95.134000,95.134000,1588.725495,6.936375,6.936375,4.482000,40.150000,1880
0.460000,0.816800,0.426000,0.866500,0.498000,0.953600,0.456000,0.925500,0.406000,0.844300,0.458000,0.914700,0.438000,0.884600,0.454000,0.928200,0.450000,0.952000,0.404000,0.769700,1829.556000,95.918000,95.918000,2253.722721,6.879750,6.879750,4.450000,39.828000,1890
0.418000,0.833400,0.422000,0.867900,0.474000,0.953600,0.468000,0.967200,0.392000,0.793000,0.480000,0.913600,0.478000,0.883000,0.432000,0.937500,0.456000,0.944100,0.396000,0.813900,1822.494000,93.248000,93.248000,2250.230958,7.008375,7.008375,4.416000,40.110000,1900
0.496000,0.934000,0.440000,0.859200,0.484000,0.983700,0.490000,0.951900,0.438000,0.850400,0.434000,0.960700,0.414000,0.873300,0.464000,0.903100,0.458000,0.938200,0.390000,0.782700,1820.748000,100.370000,100.370000,2190.987074,7.061500,7.061500,4.508000,40.668000,1910
0.482000,0.966400,0.398000,0.834100,0.480000,0.928200,0.494000,0.962500,0.438000,0.893000,0.482000,0.960900,0.450000,0.908000,0.450000,0.916400,0.440000,0.924700,0.400000,0.799300,1828.530000,108.852000,108.852000,3337.360818,7.143500,7.143500,4.514000,40.944000,1920
0.384000,0.947300,0.412000,0.847500,0.418000,0.862800,0.514000,0.954700,0.382000,0.808600,0.488000,0.917600,0.458000,0.853800,0.474000,0.946100,0.498000,0.949700,0.408000,0.798800,1811.994000,95.058000,95.058000,2018.002641,6.946625,6.946625,4.436000,40.002000,1930
0.504000,0.963000,0.388000,0.808900,0.454000,0.899500,0.450000,0.962700,0.358000,0.786100,0.472000,0.872100,0.354000,0.770800,0.428000,0.873500,0.476000,0.945000,0.438000,0.865400,1817.464000,94.236000,94.236000,1930.140585,6.930625,6.930625,4.322000,39.418000,1940
0.442000,0.924600,0.394000,0.780600,0.454000,0.854700,0.464000,0.955200,0.346000,0.743600,0.468000,0.872600,0.412000,0.844500,0.484000,0.937100,0.482000,0.925300,0.464000,0.903400,1823.798000,91.000000,91.000000,1857.723447,6.789625,6.789625,4.410000,39.306000,1950
0.504000,0.947300,0.386000,0.786600,0.446000,0.921500,0.480000,0.925500,0.398000,0.793500,0.396000,0.790200,0.408000,0.884900,0.444000,0.946300,0.504000,0.967100,0.462000,0.902900,1822.076000,86.894000,86.894000,1919.505776,6.968750,6.968750,4.428000,39.916000,1960
0.456000,0.948400,0.376000,0.783300,0.418000,0.863000,0.484000,0.956500,0.408000,0.830300,0.402000,0.818600,0.418000,0.867200,0.514000,0.952500,0.470000,0.964500,0.506000,0.928400,1830.044000,85.268000,85.268000,2160.276729,7.010250,7.010250,4.452000,40.124000,1970
0.480000,0.962900,0.388000,0.778800,0.430000,0.871000,0.488000,0.961000,0.470000,0.867100,0.388000,0.808800,0.476000,0.889000,0.446000,0.949800,0.476000,0.993500,0.430000,0.899300,1829.902000,95.368000,95.368000,2393.106790,7.043375,7.043375,4.472000,40.438000,1980
0.458000,0.972900,0.416000,0.820400,0.464000,0.879700,0.454000,0.906400,0.392000,0.768400,0.384000,0.838100,0.418000,0.850500,0.462000,0.952600,0.538000,0.979500,0.430000,0.902200,1829.910000,88.964000,88.964000,2083.637980,6.954375,6.954375,4.416000,39.918000,1990
0.468000,0.974300,0.468000,0.825300,0.476000,0.876900,0.488000,0.930400,0.380000,0.792100,0.376000,0.792500,0.412000,0.890500,0.464000,0.921100,0.464000,0.992300,0.440000,0.878800,1811.912000,89.338000,89.338000,1494.384525,6.912875,6.912875,4.436000,39.926000,2000
0.488000,0.960700,0.404000,0.793900,0.448000,0.916200,0.420000,0.922400,0.386000,0.805100,0.380000,0.747300,0.446000,0.931900,0.504000,0.938600,0.518000,0.985600,0.482000,0.905300,1818.648000,80.468000,80.468000,1260.962902,6.906750,6.906750,4.476000,40.060000,2010
0.518000,0.959100,0.422000,0.869100,0.456000,0.928600,0.464000,0.896500,0.428000,0.880300,0.382000,0.766200,0.454000,0.868000,0.460000,0.926900,0.472000,0.954300,0.444000,0.849300,1820.398000,80.368000,80.368000,1592.196970,6.881500,6.881500,4.500000,40.000000,2020
0.458000,0.949400,0.496000,0.929300,0.444000,0.919400,0.460000,0.955000,0.446000,0.885900,0.378000,0.783500,0.468000,0.904400,0.474000,0.909800,0.486000,0.972500,0.386000,0.776200,1822.714000,85.014000,85.014000,1557.512830,7.000750,7.000750,4.496000,40.432000,2030
0.450000,0.902800,0.422000,0.903600,0.460000,0.954700,0.484000,0.956800,0.444000,0.871100,0.462000,0.835400,0.448000,0.913000,0.476000,0.938200,0.532000,0.972900,0.408000,0.898700,1821.564000,93.658000,93.658000,1579.820677,7.119250,7.119250,4.586000,41.148000,2040
0.478000,0.897900,0.436000,0.897800,0.468000,0.969800,0.472000,0.962700,0.444000,0.896700,0.452000,0.861800,0.478000,0.890700,0.428000,0.921400,0.456000,0.959000,0.502000,0.964100,1811.774000,95.476000,95.476000,1781.869162,7.170500,7.170500,4.614000,41.492000,2050
0.452000,0.880900,0.440000,0.922700,0.436000,0.917200,0.496000,0.933300,0.482000,0.898500,0.396000,0.873800,0.442000,0.909700,0.480000,0.937300,0.484000,0.964400,0.472000,0.934300,1815.826000,100.996000,100.996000,1487.262509,7.193625,7.193625,4.580000,41.290000,2060
0.436000,0.843700,0.446000,0.931700,0.466000,0.913600,0.480000,0.940600,0.478000,0.926600,0.464000,0.934100,0.434000,0.856300,0.446000,0.952800,0.484000,0.959800,0.474000,0.958700,1831.748000,99.002000,99.002000,1854.270537,7.206875,7.206875,4.608000,41.486000,2070
0.394000,0.830300,0.512000,0.927500,0.470000,0.896900,0.416000,0.911200,0.462000,0.930200,0.448000,0.928700,0.470000,0.902700,0.452000,0.966400,0.492000,0.948500,0.452000,0.949700,1830.650000,108.938000,108.938000,2248.907972,7.202375,7.202375,4.568000,41.374000,2080
0.436000,0.833200,0.456000,0.906000,0.392000,0.835500,0.480000,0.936200,0.408000,0.846700,0.466000,0.938000,0.434000,0.899000,0.500000,0.975500,0.466000,0.919400,0.498000,0.953300,1825.008000,101.446000,101.446000,1922.427940,7.035625,7.035625,4.536000,40.678000,2090
0.372000,0.835600,0.482000,0.875800,0.428000,0.896200,0.502000,0.906400,0.474000,0.904800,0.446000,0.889200,0.414000,0.850300,0.466000,0.959900,0.444000,0.855100,0.462000,0.930100,1821.944000,91.136000,91.136000,1484.005515,6.916250,6.916250,4.490000,40.044000,2100
0.420000,0.869400,0.436000,0.855400,0.474000,0.913700,0.484000,0.932000,0.440000,0.894900,0.450000,0.908700,0.404000,0.856500,0.516000,0.957900,0.400000,0.818400,0.434000,0.909900,1816.040000,89.802000,89.802000,1296.736269,6.967500,6.967500,4.458000,40.128000,2110
0.430000,0.852500,0.456000,0.920800,0.502000,0.939600,0.466000,0.917200,0.444000,0.920300,0.452000,0.933200,0.444000,0.905300,0.482000,0.974700,0.464000,0.888800,0.448000,0.958400,1827.862000,101.204000,101.204000,1484.791968,7.208250,7.208250,4.588000,41.456000,2120
0.410000,0.789900,0.420000,0.869000,0.466000,0.946900,0.464000,0.897300,0.396000,0.879900,0.454000,0.959200,0.442000,0.859600,0.500000,0.978000,0.462000,0.874600,0.474000,0.918900,1815.698000,99.708000,99.708000,1332.792321,7.011250,7.011250,4.488000,40.384000,2130
0.420000,0.815500,0.410000,0.799900,0.498000,0.939100,0.384000,0.850400,0.446000,0.925300,0.502000,0.953700,0.428000,0.898100,0.472000,0.980400,0.454000,0.914000,0.488000,0.934300,1827.016000,103.642000,103.642000,2069.360557,7.032625,7.032625,4.502000,40.550000,2140
0.412000,0.845300,0.478000,0.895900,0.450000,0.908500,0.468000,0.944900,0.472000,0.930200,0.454000,0.928900,0.458000,0.938600,0.480000,0.961600,0.450000,0.896500,0.460000,0.968800,1828.892000,99.496000,99.496000,2108.486958,7.240000,7.240000,4.582000,41.512000,2150
0.414000,0.839000,0.458000,0.875300,0.458000,0.941100,0.470000,0.914000,0.456000,0.910900,0.420000,0.937200,0.448000,0.919400,0.500000,0.949000,0.442000,0.860200,0.476000,0.951900,1812.526000,102.390000,102.390000,2899.136172,7.117625,7.117625,4.542000,40.946000,2160
0.418000,0.845500,0.396000,0.859000,0.456000,0.946300,0.422000,0.892500,0.446000,0.862800,0.492000,0.922900,0.458000,0.902200,0.504000,0.967700,0.432000,0.846200,0.454000,0.940800,1827.112000,106.114000,106.114000,3148.165335,7.042625,7.042625,4.478000,40.450000,2170
0.420000,0.771600,0.422000,0.893300,0.496000,0.952500,0.478000,0.946800,0.432000,0.868600,0.454000,0.884800,0.450000,0.907900,0.510000,0.948200,0.410000,0.805300,0.412000,0.925300,1815.096000,97.328000,97.328000,2709.403222,6.912375,6.912375,4.484000,40.042000,2180
0.362000,0.738000,0.412000,0.819600,0.454000,0.948800,0.482000,0.907300,0.440000,0.887000,0.398000,0.832700,0.436000,0.929400,0.460000,0.965000,0.464000,0.892800,0.448000,0.898200,1825.544000,79.262000,79.262000,1918.025407,6.944250,6.944250,4.356000,39.716000,2190
0.358000,0.760600,0.426000,0.806300,0.468000,0.911700,0.460000,0.904500,0.472000,0.929100,0.448000,0.815800,0.490000,0.945500,0.454000,0.928700,0.458000,0.936100,0.392000,0.860500,1817.878000,88.050000,88.050000,2825.554609,6.801125,6.801125,4.426000,39.554000,2200
0.358000,0.722300,0.412000,0.818100,0.508000,0.948400,0.434000,0.917400,0.464000,0.948400,0.404000,0.862500,0.494000,0.963200,0.482000,0.982800,0.466000,0.920800,0.438000,0.895800,1816.260000,94.486000,94.486000,1943.272349,7.048500,7.048500,4.460000,40.428000,2210
0.414000,0.774200,0.390000,0.772700,0.472000,0.942000,0.436000,0.906300,0.434000,0.962800,0.448000,0.852400,0.448000,0.920100,0.506000,0.994800,0.452000,0.934900,0.496000,0.946300,1821.422000,97.028000,97.028000,1940.921058,7.054250,7.054250,4.496000,40.544000,2220
0.436000,0.862100,0.354000,0.719000,0.484000,0.963200,0.398000,0.855000,0.432000,0.901200,0.496000,0.907300,0.510000,0.953900,0.476000,0.985300,0.476000,0.934500,0.474000,0.941400,1827.534000,90.624000,90.624000,2348.667960,7.022000,7.022000,4.536000,40.588000,2230
0.422000,0.900800,0.384000,0.786400,0.536000,0.957100,0.402000,0.833200,0.456000,0.846500,0.382000,0.822300,0.516000,0.978400,0.460000,0.950000,0.430000,0.865700,0.464000,0.917100,1815.834000,89.514000,89.514000,1699.104012,6.883750,6.883750,4.452000,39.836000,2240
0.468000,0.895000,0.430000,0.865900,0.480000,0.966500,0.428000,0.812200,0.414000,0.888000,0.428000,0.847400,0.444000,0.894800,0.476000,0.972400,0.446000,0.872200,0.432000,0.866100,1822.236000,94.022000,94.022000,1937.027571,6.917375,6.917375,4.446000,39.958000,2250
0.486000,0.954000,0.394000,0.816800,0.492000,0.981900,0.452000,0.885700,0.498000,0.924400,0.424000,0.826500,0.382000,0.845700,0.466000,0.987500,0.476000,0.903300,0.402000,0.825500,1813.706000,91.438000,91.438000,1664.535226,6.991875,6.991875,4.472000,40.282000,2260
0.484000,0.935400,0.394000,0.846000,0.494000,0.980500,0.412000,0.830300,0.496000,0.906400,0.364000,0.769500,0.394000,0.845200,0.480000,0.984700,0.482000,0.928400,0.430000,0.851600,1822.682000,90.922000,90.922000,1732.865647,6.938625,6.938625,4.430000,39.958000,2270
0.410000,0.919000,0.456000,0.896000,0.522000,0.967600,0.418000,0.844800,0.450000,0.895300,0.408000,0.786800,0.392000,0.835500,0.480000,0.960600,0.444000,0.921000,0.446000,0.911400,1819.226000,98.142000,98.142000,1739.180196,7.042125,7.042125,4.426000,40.254000,2280
0.438000,0.865500,0.438000,0.892100,0.494000,0.988800,0.472000,0.914400,0.402000,0.821100,0.396000,0.792000,0.462000,0.934800,0.478000,0.944600,0.430000,0.887500,0.430000,0.911000,1827.316000,97.954000,97.954000,1837.699283,7.048750,7.048750,4.440000,40.316000,2290
0.414000,0.836800,0.430000,0.869500,0.486000,0.984000,0.458000,0.935100,0.430000,0.854300,0.398000,0.807400,0.480000,0.976800,0.488000,0.911600,0.442000,0.875700,0.454000,0.889900,1824.218000,97.284000,97.284000,1497.257860,7.004000,7.004000,4.480000,40.240000,2300
0.436000,0.876300,0.410000,0.801600,0.520000,0.987100,0.452000,0.904000,0.428000,0.867800,0.390000,0.774300,0.466000,0.966500,0.454000,0.925200,0.470000,0.879200,0.402000,0.853100,1828.666000,96.454000,96.454000,1703.819523,6.898250,6.898250,4.428000,39.756000,2310
0.454000,0.899000,0.394000,0.829000,0.466000,0.956500,0.446000,0.901100,0.454000,0.822900,0.420000,0.822300,0.446000,0.946000,0.382000,0.901700,0.482000,0.924500,0.466000,0.872800,1826.346000,93.410000,93.410000,1646.655210,6.943625,6.943625,4.410000,39.958000,2320
0.408000,0.858900,0.432000,0.808800,0.502000,0.973900,0.478000,0.919200,0.388000,0.834500,0.416000,0.851200,0.444000,0.941000,0.484000,0.943200,0.480000,0.904400,0.422000,0.823000,1830.750000,98.624000,98.624000,1982.058741,6.895375,6.895375,4.454000,39.850000,2330
0.434000,0.875600,0.380000,0.752500,0.498000,0.976900,0.442000,0.943300,0.492000,0.946800,0.466000,0.894500,0.506000,0.944700,0.450000,0.917500,0.394000,0.859800,0.412000,0.855100,1817.780000,104.266000,104.266000,2895.017279,7.041625,7.041625,4.474000,40.374000,2340
0.454000,0.832600,0.402000,0.781600,0.488000,0.982600,0.436000,0.935700,0.462000,0.952700,0.418000,0.881200,0.488000,0.955500,0.480000,0.927200,0.448000,0.857100,0.382000,0.840900,1831.524000,111.406000,111.406000,3730.405976,7.007250,7.007250,4.458000,40.272000,2350
0.398000,0.813100,0.386000,0.802900,0.462000,0.962600,0.458000,0.913400,0.450000,0.960500,0.454000,0.851800,0.514000,0.952300,0.440000,0.938600,0.470000,0.877700,0.454000,0.891600,1816.686000,110.244000,110.244000,3361.351166,7.016750,7.016750,4.486000,40.348000,2360
0.380000,0.775900,0.442000,0.842300,0.440000,0.954200,0.434000,0.920700,0.512000,0.959000,0.454000,0.870800,0.446000,0.952300,0.464000,0.949700,0.470000,0.896600,0.472000,0.908300,1819.750000,101.832000,101.832000,2728.973723,7.066125,7.066125,4.514000,40.638000,2370
0.444000,0.879300,0.434000,0.892900,0.488000,0.952500,0.492000,0.980700,0.460000,0.947100,0.418000,0.850300,0.454000,0.948600,0.480000,0.951100,0.460000,0.903200,0.424000,0.826600,1815.314000,91.894000,91.894000,1467.654072,7.145750,7.145750,4.554000,41.096000,2380
0.446000,0.875800,0.404000,0.841900,0.442000,0.881000,0.508000,0.955700,0.468000,0.976400,0.416000,0.883600,0.500000,0.914600,0.450000,0.928200,0.464000,0.927600,0.422000,0.882700,1817.596000,88.320000,88.320000,1878.967535,7.135500,7.135500,4.520000,40.840000,2390
0.422000,0.836600,0.444000,0.886200,0.406000,0.864400,0.500000,0.926700,0.422000,0.953500,0.488000,0.894300,0.474000,0.926900,0.474000,0.941700,0.456000,0.951800,0.414000,0.859200,1827.600000,91.120000,91.120000,1978.326253,7.106000,7.106000,4.500000,40.708000,2400
0.400000,0.852800,0.482000,0.882500,0.414000,0.819900,0.496000,0.961300,0.460000,0.946100,0.406000,0.831400,0.492000,0.962400,0.468000,0.935200,0.486000,0.923900,0.466000,0.943300,1831.352000,97.218000,97.218000,2101.373222,7.015000,7.015000,4.570000,40.728000,2410
0.460000,0.917700,0.430000,0.889900,0.400000,0.745100,0.480000,0.982700,0.460000,0.920600,0.428000,0.882300,0.420000,0.926500,0.494000,0.942300,0.480000,0.906100,0.442000,0.860200,1819.638000,99.980000,99.980000,2052.993587,7.012375,7.012375,4.494000,40.382000,2420
0.414000,0.877300,0.386000,0.877200,0.384000,0.762300,0.480000,0.956000,0.460000,0.931000,0.454000,0.899800,0.470000,0.958700,0.494000,0.972100,0.500000,0.903900,0.384000,0.811700,1813.554000,97.600000,97.600000,2076.168337,7.059750,7.059750,4.426000,40.316000,2430
0.446000,0.938900,0.430000,0.882600,0.440000,0.799700,0.474000,0.920200,0.450000,0.925000,0.440000,0.912900,0.474000,0.974100,0.488000,0.933100,0.424000,0.893600,0.414000,0.843600,1822.424000,92.580000,92.580000,1697.153908,7.100125,7.100125,4.480000,40.634000,2440
0.478000,0.931500,0.412000,0.843500,0.386000,0.806900,0.448000,0.955100,0.454000,0.871400,0.490000,0.948300,0.490000,0.970900,0.470000,0.944800,0.472000,0.871300,0.410000,0.855300,1822.228000,102.448000,102.448000,1798.668633,7.023500,7.023500,4.510000,40.484000,2450
0.472000,0.924300,0.416000,0.837500,0.386000,0.771300,0.504000,0.964200,0.450000,0.881300,0.502000,0.896500,0.444000,0.954300,0.456000,0.931500,0.422000,0.848200,0.386000,0.826400,1815.250000,108.582000,108.582000,2747.858994,6.862375,6.862375,4.438000,39.742000,2460
0.500000,0.972200,0.440000,0.877200,0.406000,0.839600,0.514000,0.981100,0.416000,0.871400,0.410000,0.859500,0.450000,0.930000,0.510000,0.958500,0.398000,0.831000,0.418000,0.840300,1820.184000,107.430000,107.430000,2354.834770,7.062250,7.062250,4.462000,40.352000,2470
0.510000,0.988500,0.426000,0.836500,0.490000,0.935100,0.522000,0.986800,0.444000,0.847200,0.452000,0.886000,0.500000,0.973700,0.432000,0.923200,0.402000,0.894600,0.416000,0.862700,1819.540000,115.354000,115.354000,2392.954593,7.079875,7.079875,4.594000,41.078000,2480
0.464000,0.984300,0.430000,0.805700,0.454000,0.919700,0.452000,0.982300,0.466000,0.896800,0.434000,0.858400,0.524000,0.973200,0.482000,0.932300,0.438000,0.885900,0.418000,0.836500,1828.564000,117.494000,117.494000,2336.923812,7.043125,7.043125,4.562000,40.814000,2490
0.496000,0.972800,0.434000,0.849100,0.396000,0.814100,0.518000,0.956900,0.466000,0.917900,0.390000,0.844600,0.494000,0.988500,0.480000,0.917000,0.406000,0.848900,0.396000,0.832700,1817.452000,118.736000,118.736000,2271.789884,6.985125,6.985125,4.476000,40.238000,2500
0.502000,0.982300,0.448000,0.868000,0.458000,0.882600,0.422000,0.964800,0.436000,0.892800,0.438000,0.863300,0.512000,0.998000,0.476000,0.931300,0.456000,0.905000,0.436000,0.815900,1833.164000,137.178000,137.178000,2409.056429,7.056250,7.056250,4.584000,40.936000,2510
0.504000,0.984300,0.430000,0.860900,0.416000,0.823200,0.446000,0.936600,0.462000,0.873200,0.460000,0.939700,0.476000,0.994000,0.472000,0.901200,0.444000,0.895300,0.424000,0.862900,1823.224000,138.722000,138.722000,2881.623964,7.062875,7.062875,4.534000,40.810000,2520
0.464000,0.955900,0.408000,0.801900,0.436000,0.874000,0.504000,0.951300,0.412000,0.884400,0.452000,0.901500,0.516000,0.984700,0.448000,0.887700,0.440000,0.923700,0.428000,0.840100,1826.364000,132.518000,132.518000,2273.051780,7.039625,7.039625,4.508000,40.530000,2530
0.446000,0.945600,0.398000,0.777500,0.416000,0.832000,0.440000,0.932000,0.404000,0.832300,0.426000,0.859000,0.476000,0.985500,0.456000,0.947200,0.478000,0.889300,0.436000,0.806100,1822.840000,133.904000,133.904000,3865.465715,6.927250,6.927250,4.376000,39.660000,2540
0.474000,0.969300,0.364000,0.780200,0.394000,0.795900,0.462000,0.911400,0.414000,0.843400,0.440000,0.889600,0.504000,0.975700,0.466000,0.959600,0.448000,0.937400,0.504000,0.890700,1823.230000,151.542000,151.542000,3733.499234,7.005750,7.005750,4.470000,40.300000,2550
0.484000,0.981500,0.328000,0.733700,0.404000,0.775600,0.462000,0.921900,0.432000,0.860000,0.446000,0.881200,0.502000,0.978400,0.464000,0.934700,0.456000,0.921700,0.456000,0.893700,1833.576000,157.134000,157.134000,4009.843731,6.937750,6.937750,4.434000,39.972000,2560
0.454000,0.978200,0.376000,0.661400,0.412000,0.844700,0.446000,0.916000,0.440000,0.852600,0.482000,0.920500,0.472000,0.938400,0.496000,0.980200,0.444000,0.916300,0.440000,0.882100,1824.330000,162.794000,162.794000,3861.719002,6.909875,6.909875,4.462000,39.982000,2570
0.502000,0.957100,0.358000,0.719800,0.460000,0.897900,0.428000,0.907800,0.424000,0.864800,0.458000,0.898300,0.486000,0.949000,0.488000,0.983000,0.432000,0.929600,0.398000,0.794000,1821.886000,153.628000,153.628000,4625.228072,6.986500,6.986500,4.434000,40.072000,2580
0.490000,0.971200,0.382000,0.801600,0.510000,0.953700,0.466000,0.945500,0.440000,0.861800,0.420000,0.876000,0.424000,0.911000,0.456000,0.966500,0.502000,0.928800,0.396000,0.751400,1823.860000,163.386000,163.386000,4800.253511,6.998125,6.998125,4.486000,40.354000,2590
0.462000,0.960300,0.350000,0.715700,0.488000,0.973900,0.442000,0.940600,0.422000,0.843600,0.444000,0.851200,0.452000,0.915300,0.510000,0.974100,0.484000,0.929100,0.388000,0.778600,1821.746000,161.810000,161.810000,3503.733367,6.917750,6.917750,4.442000,39.968000,2600
0.458000,0.934900,0.336000,0.719800,0.478000,0.971100,0.478000,0.922200,0.394000,0.818600,0.432000,0.871100,0.490000,0.934900,0.516000,0.964600,0.470000,0.932400,0.390000,0.841700,1828.708000,153.006000,153.006000,3920.803571,6.987750,6.987750,4.442000,40.116000,2610
0.474000,0.941400,0.438000,0.818100,0.454000,0.958800,0.446000,0.906900,0.464000,0.846000,0.406000,0.885900,0.446000,0.868900,0.504000,0.959100,0.432000,0.926200,0.400000,0.799200,1824.516000,146.906000,146.906000,3999.788741,6.934250,6.934250,4.464000,40.080000,2620
0.466000,0.949600,0.422000,0.847700,0.480000,0.986700,0.444000,0.912300,0.482000,0.889600,0.464000,0.860800,0.400000,0.831100,0.500000,0.989500,0.428000,0.934700,0.430000,0.803800,1815.572000,135.450000,135.450000,2744.003507,7.014375,7.014375,4.516000,40.510000,2630
0.504000,0.966600,0.462000,0.909100,0.492000,0.967600,0.442000,0.894200,0.404000,0.838200,0.390000,0.811400,0.350000,0.776100,0.500000,0.954300,0.438000,0.956600,0.494000,0.889500,1817.576000,138.806000,138.806000,4027.186737,6.990750,6.990750,4.476000,40.336000,2640
0.514000,0.970100,0.456000,0.915300,0.420000,0.949300,0.476000,0.942900,0.410000,0.827900,0.412000,0.836700,0.266000,0.580500,0.482000,0.937700,0.464000,0.911800,0.460000,0.924700,1836.068000,137.486000,137.486000,3166.057920,6.917000,6.917000,4.360000,39.616000,2650
0.476000,0.943100,0.460000,0.931100,0.470000,0.941200,0.430000,0.870400,0.372000,0.726900,0.406000,0.824400,0.336000,0.654400,0.438000,0.892000,0.448000,0.900700,0.442000,0.905000,1826.818000,133.210000,133.210000,3917.448798,6.738000,6.738000,4.278000,38.672000,2660
0.488000,0.962800,0.448000,0.897700,0.430000,0.897600,0.472000,0.896100,0.384000,0.783500,0.438000,0.865600,0.388000,0.722400,0.446000,0.909300,0.482000,0.939300,0.420000,0.848700,1822.132000,124.400000,124.400000,4192.268537,6.763250,6.763250,4.396000,39.232000,2670
0.446000,0.952300,0.434000,0.860700,0.416000,0.835700,0.404000,0.912900,0.440000,0.822300,0.430000,0.838900,0.420000,0.848000,0.518000,0.921400,0.470000,0.936700,0.414000,0.864800,1824.514000,123.494000,123.494000,4701.124212,6.881000,6.881000,4.392000,39.584000,2680
0.464000,0.960700,0.452000,0.913100,0.394000,0.820000,0.458000,0.893700,0.396000,0.819800,0.422000,0.818800,0.426000,0.888300,0.484000,0.897300,0.428000,0.910500,0.434000,0.857800,1820.980000,120.500000,120.500000,5481.280561,6.883625,6.883625,4.358000,39.526000,2690
0.462000,0.910600,0.414000,0.865700,0.488000,0.912100,0.452000,0.901000,0.434000,0.853100,0.378000,0.844500,0.440000,0.867100,0.448000,0.910100,0.512000,0.929600,0.452000,0.916500,1823.158000,110.260000,110.260000,2601.976353,6.913875,6.913875,4.480000,40.074000,2700
0.440000,0.865100,0.452000,0.886600,0.422000,0.887800,0.460000,0.908400,0.434000,0.887100,0.472000,0.891400,0.448000,0.859200,0.432000,0.883200,0.492000,0.964700,0.420000,0.926600,1824.240000,107.000000,107.000000,2182.280561,7.009375,7.009375,4.472000,40.326000,2710
0.422000,0.847400,0.452000,0.852800,0.480000,0.954600,0.460000,0.857700,0.442000,0.877400,0.446000,0.893600,0.446000,0.888500,0.432000,0.858600,0.460000,0.970800,0.458000,0.913800,1829.954000,108.002000,108.002000,2340.723443,6.904250,6.904250,4.498000,40.084000,2720
0.478000,0.910600,0.440000,0.888000,0.502000,0.950300,0.438000,0.843000,0.428000,0.915000,0.422000,0.896100,0.462000,0.907000,0.444000,0.909100,0.460000,0.956300,0.458000,0.909300,1817.310000,109.284000,109.284000,2585.818982,7.114000,7.114000,4.532000,40.892000,2730
0.434000,0.941400,0.440000,0.842800,0.440000,0.912500,0.446000,0.874300,0.440000,0.886900,0.470000,0.871500,0.476000,0.920300,0.420000,0.913000,0.462000,0.939300,0.504000,0.921100,1834.858000,99.768000,99.768000,2620.246669,7.019625,7.019625,4.532000,40.594000,2740
0.426000,0.912500,0.482000,0.874100,0.442000,0.909500,0.412000,0.863000,0.426000,0.901300,0.422000,0.847400,0.470000,0.894700,0.488000,0.934500,0.414000,0.910600,0.444000,0.860100,1817.306000,94.106000,94.106000,2008.018802,6.987625,6.987625,4.426000,40.098000,2750
0.488000,0.937500,0.398000,0.894300,0.438000,0.890000,0.488000,0.897400,0.494000,0.972600,0.396000,0.898700,0.456000,0.924000,0.482000,0.966800,0.462000,0.930400,0.480000,0.850700,1820.566000,116.776000,116.776000,2269.188200,7.160375,7.160375,4.582000,41.238000,2760
0.470000,0.962200,0.414000,0.863200,0.426000,0.850500,0.444000,0.883400,0.472000,0.953100,0.430000,0.892200,0.464000,0.885800,0.490000,0.956600,0.474000,0.898900,0.408000,0.836100,1832.828000,106.876000,106.876000,2989.840305,7.032125,7.032125,4.492000,40.426000,2770
0.464000,0.968600,0.416000,0.880800,0.428000,0.850400,0.438000,0.870800,0.456000,0.888800,0.446000,0.875900,0.500000,0.965500,0.476000,0.898400,0.474000,0.968000,0.414000,0.842600,1825.040000,104.612000,104.612000,2976.626709,7.010125,7.010125,4.512000,40.526000,2780
0.508000,0.957700,0.456000,0.867200,0.434000,0.845800,0.398000,0.840700,0.460000,0.885600,0.476000,0.895300,0.466000,0.958900,0.466000,0.942600,0.468000,0.974600,0.416000,0.844300,1819.348000,110.064000,110.064000,3517.811527,6.977250,6.977250,4.548000,40.520000,2790
0.480000,0.964900,0.418000,0.834000,0.406000,0.833700,0.422000,0.858400,0.430000,0.870900,0.450000,0.903800,0.522000,0.962100,0.518000,0.956100,0.458000,0.975200,0.402000,0.834900,1828.548000,106.238000,106.238000,3235.909174,7.010750,7.010750,4.506000,40.464000,2800
